,num_asian,num_black,num_hisp,num_multi
6214,0.0,0.0,7.0,8.0
6215,0.0,0.0,7.0,8.0
6216,0.0,0.0,7.0,8.0
6217,0.0,0.0,4.0,6.0
6218,0.0,0.0,4.0,6.0
6219,0.0,0.0,4.0,6.0
6220,0.0,0.0,4.0,6.0
6221,0.0,0.0,4.0,6.0
6222,0.0,0.0,4.0,6.0
6223,0.0,0.0,4.0,6.0
6224,0.0,0.0,4.0,6.0
6225,0.0,0.0,4.0,6.0
6226,10.0,16.0,4.0,4.0
6227,10.0,16.0,4.0,4.0
6228,10.0,16.0,4.0,4.0
6229,10.0,16.0,4.0,4.0
6230,10.0,16.0,4.0,4.0
6231,10.0,16.0,4.0,4.0
6232,10.0,16.0,4.0,4.0
6233,10.0,16.0,4.0,4.0
6234,10.0,16.0,4.0,4.0
6235,22.0,135.0,44.0,0.0
6236,22.0,135.0,44.0,0.0
6237,17.0,141.0,68.0,38.0
6238,17.0,141.0,68.0,38.0
6239,17.0,141.0,68.0,38.0
6240,17.0,141.0,68.0,38.0
6241,17.0,141.0,68.0,38.0
6242,17.0,141.0,68.0,38.0
6243,23.0,160.0,70.0,18.0
6244,23.0,160.0,70.0,18.0
6245,23.0,160.0,70.0,18.0
6246,23.0,160.0,70.0,18.0
6247,23.0,160.0,70.0,18.0
6248,23.0,160.0,70.0,18.0
6249,23.0,160.0,70.0,18.0
6250,23.0,160.0,70.0,18.0
6251,23.0,160.0,70.0,18.0
6252,23.0,160.0,70.0,18.0
6253,23.0,160.0,70.0,18.0
6254,23.0,160.0,70.0,18.0
6255,23.0,160.0,70.0,18.0
6256,23.0,160.0,70.0,18.0
6257,24.0,148.0,61.0,61.0
6258,24.0,148.0,61.0,61.0
6259,24.0,148.0,61.0,61.0
6260,24.0,148.0,61.0,61.0
6261,24.0,148.0,61.0,61.0
6262,24.0,148.0,61.0,61.0
6263,24.0,148.0,61.0,61.0
6264,24.0,148.0,61.0,61.0
6265,29.0,151.0,67.0,25.0
6266,29.0,151.0,67.0,25.0
6267,29.0,151.0,67.0,25.0
6268,29.0,151.0,67.0,25.0
6269,29.0,151.0,67.0,25.0
6270,29.0,151.0,67.0,25.0
6271,31.0,140.0,91.0,44.0
6272,31.0,140.0,91.0,44.0
6273,31.0,140.0,91.0,44.0
6274,31.0,140.0,91.0,44.0
6275,31.0,140.0,91.0,44.0
6276,31.0,140.0,91.0,44.0
6277,31.0,140.0,91.0,44.0
6278,31.0,140.0,91.0,44.0
6279,31.0,140.0,91.0,44.0
6280,31.0,140.0,91.0,44.0
6281,29.0,116.0,97.0,64.0
6282,29.0,116.0,97.0,64.0
6283,29.0,116.0,97.0,64.0
6284,29.0,116.0,97.0,64.0
6285,29.0,116.0,97.0,64.0
6286,29.0,116.0,97.0,64.0
6287,26.0,105.0,101.0,86.0
6288,26.0,105.0,101.0,86.0
6289,26.0,105.0,101.0,86.0
6290,26.0,105.0,101.0,86.0
6291,26.0,105.0,101.0,86.0
6292,26.0,105.0,101.0,86.0
6293,29.0,101.0,94.0,98.0
6294,29.0,101.0,94.0,98.0
6295,29.0,101.0,94.0,98.0
6296,29.0,101.0,94.0,98.0
6297,29.0,101.0,94.0,98.0
6298,29.0,101.0,94.0,98.0
6299,21.0,80.0,87.0,103.0
6300,21.0,80.0,87.0,103.0
6301,21.0,80.0,87.0,103.0
6302,21.0,80.0,87.0,103.0
6303,21.0,80.0,87.0,103.0
6304,21.0,80.0,87.0,103.0
6305,18.0,77.0,103.0,109.0
6306,18.0,77.0,103.0,109.0
6307,18.0,77.0,103.0,109.0
6308,18.0,77.0,103.0,109.0
6309,18.0,77.0,103.0,109.0
6310,18.0,77.0,103.0,109.0
6311,18.0,83.0,101.0,129.0
6312,18.0,83.0,101.0,129.0
6313,18.0,83.0,101.0,129.0
6314,18.0,83.0,101.0,129.0
6315,18.0,83.0,101.0,129.0
6316,18.0,83.0,101.0,129.0
6317,2.0,12.0,10.0,0.0
6318,2.0,6.0,10.0,0.0
6319,2.0,6.0,10.0,0.0
6320,2.0,6.0,10.0,0.0
6321,3.0,6.0,8.0,0.0
6322,3.0,6.0,8.0,0.0
6323,3.0,6.0,8.0,0.0
6324,3.0,6.0,8.0,0.0
6325,3.0,6.0,8.0,0.0
6326,3.0,6.0,8.0,0.0
6327,3.0,6.0,8.0,0.0
6328,4.0,8.0,8.0,0.0
6329,4.0,8.0,8.0,0.0
6330,4.0,8.0,8.0,0.0
6331,4.0,8.0,8.0,0.0
6332,4.0,3.0,12.0,5.0
6333,4.0,3.0,12.0,5.0
6334,4.0,3.0,12.0,5.0
6335,4.0,7.0,10.0,8.0
6336,4.0,7.0,10.0,8.0
6337,4.0,7.0,10.0,8.0
6338,4.0,7.0,10.0,8.0
6339,4.0,7.0,10.0,8.0
6340,6.0,5.0,9.0,9.0
6341,6.0,5.0,9.0,9.0
6342,6.0,5.0,9.0,9.0
6343,4.0,5.0,12.0,11.0
6344,4.0,5.0,12.0,11.0
6345,4.0,5.0,12.0,11.0
6346,4.0,5.0,9.0,17.0
6347,4.0,5.0,9.0,17.0
6348,4.0,5.0,9.0,17.0
6349,3.0,3.0,11.0,15.0
6350,3.0,3.0,11.0,15.0
6351,3.0,3.0,11.0,15.0
6352,3.0,3.0,11.0,13.0
6353,3.0,3.0,11.0,13.0
6354,3.0,3.0,11.0,13.0
6355,3.0,2.0,9.0,15.0
6356,3.0,2.0,9.0,15.0
6357,3.0,2.0,9.0,15.0
6358,14.0,13.0,16.0,0.0
6359,14.0,13.0,16.0,0.0
6360,14.0,13.0,16.0,0.0
6361,14.0,13.0,16.0,0.0
6362,22.0,11.0,15.0,10.0
6363,22.0,11.0,15.0,10.0
6364,22.0,11.0,15.0,10.0
6365,22.0,11.0,15.0,10.0
6366,22.0,11.0,15.0,10.0
6367,22.0,11.0,15.0,10.0
6368,22.0,11.0,15.0,10.0
6369,22.0,11.0,15.0,10.0
6370,22.0,11.0,15.0,10.0
6371,22.0,11.0,15.0,10.0
6372,22.0,11.0,15.0,10.0
6373,22.0,11.0,15.0,10.0
6374,22.0,13.0,11.0,8.0
6375,22.0,13.0,11.0,8.0
6376,22.0,13.0,11.0,8.0
6377,22.0,13.0,11.0,8.0
6378,22.0,13.0,11.0,8.0
6379,22.0,13.0,11.0,8.0
6380,22.0,13.0,11.0,8.0
6381,22.0,13.0,11.0,8.0
6382,22.0,13.0,11.0,8.0
6383,22.0,13.0,11.0,8.0
6384,22.0,13.0,11.0,8.0
6385,22.0,13.0,11.0,8.0
6386,22.0,13.0,11.0,8.0
6387,22.0,13.0,11.0,8.0
6388,22.0,13.0,11.0,8.0
6389,22.0,13.0,11.0,8.0
6390,22.0,13.0,11.0,8.0
6391,22.0,13.0,11.0,8.0
6392,22.0,13.0,11.0,8.0
6393,22.0,13.0,11.0,8.0
6394,22.0,13.0,11.0,8.0
6395,22.0,13.0,11.0,8.0
6396,22.0,13.0,11.0,8.0
6397,22.0,13.0,11.0,8.0
6398,22.0,13.0,11.0,8.0
6399,22.0,13.0,11.0,8.0
6400,22.0,13.0,11.0,8.0
6401,22.0,13.0,11.0,8.0
6402,20.0,19.0,13.0,1.0
6403,20.0,19.0,13.0,1.0
6404,20.0,19.0,13.0,1.0
6405,20.0,19.0,13.0,1.0
6406,20.0,19.0,13.0,1.0
6407,20.0,19.0,13.0,1.0
6408,20.0,19.0,13.0,1.0
6409,20.0,19.0,13.0,1.0
6410,20.0,19.0,13.0,1.0
6411,20.0,19.0,13.0,1.0
6412,20.0,19.0,13.0,1.0
6413,20.0,19.0,13.0,1.0
6414,20.0,19.0,13.0,1.0
6415,20.0,19.0,13.0,1.0
6416,20.0,19.0,13.0,1.0
6417,20.0,19.0,13.0,1.0
6418,25.0,19.0,13.0,2.0
6419,25.0,19.0,13.0,2.0
6420,25.0,19.0,13.0,2.0
6421,25.0,19.0,13.0,2.0
6422,25.0,19.0,13.0,2.0
6423,25.0,19.0,13.0,2.0
6424,25.0,19.0,13.0,2.0
6425,25.0,19.0,13.0,2.0
6426,25.0,19.0,13.0,2.0
6427,25.0,19.0,13.0,2.0
6428,25.0,19.0,13.0,2.0
6429,25.0,19.0,13.0,2.0
6430,29.0,16.0,22.0,10.0
6431,29.0,16.0,22.0,10.0
6432,29.0,16.0,22.0,10.0
6433,29.0,16.0,22.0,10.0
6434,29.0,16.0,22.0,10.0
6435,29.0,16.0,22.0,10.0
6436,29.0,16.0,22.0,10.0
6437,29.0,16.0,22.0,10.0
6438,29.0,16.0,22.0,10.0
6439,29.0,16.0,22.0,10.0
6440,29.0,16.0,22.0,10.0
6441,29.0,16.0,22.0,10.0
6442,29.0,16.0,22.0,10.0
6443,29.0,16.0,22.0,10.0
6444,29.0,16.0,22.0,10.0
6445,29.0,16.0,22.0,10.0
6446,29.0,16.0,22.0,10.0
6447,29.0,16.0,22.0,10.0
6448,29.0,16.0,22.0,10.0
6449,29.0,16.0,22.0,10.0
6450,19.0,16.0,30.0,10.0
6451,19.0,16.0,30.0,10.0
6452,19.0,16.0,30.0,10.0
6453,19.0,16.0,30.0,10.0
6454,19.0,16.0,30.0,10.0
6455,19.0,16.0,30.0,10.0
6456,19.0,16.0,30.0,10.0
6457,19.0,16.0,30.0,10.0
6458,19.0,16.0,30.0,10.0
6459,19.0,16.0,30.0,10.0
6460,19.0,16.0,30.0,10.0
6461,19.0,16.0,30.0,10.0
6462,19.0,15.0,34.0,16.0
6463,19.0,15.0,34.0,16.0
6464,19.0,15.0,34.0,16.0
6465,19.0,15.0,34.0,16.0
6466,19.0,15.0,34.0,16.0
6467,19.0,15.0,34.0,16.0
6468,19.0,15.0,34.0,16.0
6469,19.0,15.0,34.0,16.0
6470,19.0,15.0,34.0,16.0
6471,19.0,15.0,34.0,16.0
6472,19.0,15.0,34.0,16.0
6473,19.0,15.0,34.0,16.0
6474,17.0,11.0,31.0,23.0
6475,17.0,11.0,31.0,23.0
6476,17.0,11.0,31.0,23.0
6477,17.0,11.0,31.0,23.0
6478,17.0,11.0,31.0,23.0
6479,17.0,11.0,31.0,23.0
6480,17.0,11.0,31.0,23.0
6481,17.0,11.0,31.0,23.0
6482,17.0,11.0,31.0,23.0
6483,17.0,11.0,31.0,23.0
6484,17.0,11.0,31.0,23.0
6485,17.0,11.0,31.0,23.0
6486,13.0,7.0,37.0,32.0
6487,13.0,7.0,37.0,32.0
6488,13.0,7.0,37.0,32.0
6489,13.0,7.0,37.0,32.0
6490,13.0,7.0,37.0,32.0
6491,13.0,7.0,37.0,32.0
6492,13.0,7.0,37.0,32.0
6493,13.0,7.0,37.0,32.0
6494,13.0,7.0,37.0,32.0
6495,13.0,7.0,37.0,32.0
6496,13.0,7.0,37.0,32.0
6497,13.0,7.0,37.0,32.0
6498,8.0,10.0,37.0,40.0
6499,8.0,10.0,37.0,40.0
6500,8.0,10.0,37.0,40.0
6501,8.0,10.0,37.0,40.0
6502,8.0,10.0,37.0,40.0
6503,8.0,10.0,37.0,40.0
6504,8.0,10.0,37.0,40.0
6505,8.0,10.0,37.0,40.0
6506,8.0,10.0,37.0,40.0
6507,8.0,10.0,37.0,40.0
6508,8.0,10.0,37.0,40.0
6509,8.0,10.0,37.0,40.0
6510,11.0,10.0,36.0,43.0
6511,11.0,10.0,36.0,43.0
6512,11.0,10.0,36.0,43.0
6513,11.0,10.0,36.0,43.0
6514,11.0,10.0,36.0,43.0
6515,11.0,10.0,36.0,43.0
6516,11.0,10.0,36.0,43.0
6517,11.0,10.0,36.0,43.0
6518,11.0,10.0,36.0,43.0
6519,11.0,10.0,36.0,43.0
6520,11.0,10.0,36.0,43.0
6521,11.0,10.0,36.0,43.0
6522,2.0,15.0,4.0,0.0
6523,2.0,15.0,4.0,0.0
6524,2.0,15.0,4.0,0.0
6525,3.0,12.0,10.0,0.0
6526,3.0,12.0,10.0,0.0
6527,3.0,12.0,10.0,0.0
6528,3.0,12.0,10.0,0.0
6529,3.0,12.0,10.0,0.0
6530,3.0,12.0,10.0,0.0
6531,3.0,12.0,10.0,0.0
6532,3.0,12.0,10.0,0.0
6533,3.0,12.0,10.0,0.0
6534,5.0,12.0,7.0,0.0
6535,5.0,12.0,7.0,0.0
6536,5.0,12.0,7.0,0.0
6537,5.0,12.0,7.0,0.0
6538,5.0,12.0,7.0,0.0
6539,5.0,12.0,7.0,0.0
6540,5.0,12.0,7.0,0.0
6541,5.0,12.0,7.0,0.0
6542,5.0,12.0,7.0,0.0
6543,5.0,12.0,7.0,0.0
6544,5.0,12.0,7.0,0.0
6545,5.0,12.0,7.0,0.0
6546,5.0,12.0,7.0,0.0
6547,5.0,12.0,7.0,0.0
6548,5.0,12.0,7.0,0.0
6549,5.0,12.0,7.0,0.0
6550,5.0,12.0,7.0,0.0
6551,5.0,12.0,7.0,0.0
6552,5.0,12.0,7.0,0.0
6553,5.0,12.0,7.0,0.0
6554,5.0,12.0,7.0,0.0
6555,3.0,11.0,9.0,0.0
6556,3.0,11.0,9.0,0.0
6557,3.0,11.0,9.0,0.0
6558,3.0,11.0,9.0,0.0
6559,3.0,11.0,9.0,0.0
6560,3.0,11.0,9.0,0.0
6561,3.0,11.0,9.0,0.0
6562,3.0,11.0,9.0,0.0
6563,3.0,11.0,9.0,0.0
6564,3.0,11.0,9.0,0.0
6565,3.0,11.0,9.0,0.0
6566,3.0,11.0,9.0,0.0
6567,2.0,10.0,15.0,0.0
6568,2.0,10.0,15.0,0.0
6569,2.0,10.0,15.0,0.0
6570,2.0,10.0,15.0,0.0
6571,2.0,10.0,15.0,0.0
6572,2.0,10.0,15.0,0.0
6573,2.0,10.0,15.0,0.0
6574,2.0,10.0,15.0,0.0
6575,2.0,10.0,15.0,0.0
6576,2.0,12.0,11.0,0.0
6577,2.0,12.0,11.0,0.0
6578,2.0,12.0,11.0,0.0
6579,2.0,12.0,11.0,0.0
6580,2.0,12.0,11.0,0.0
6581,2.0,12.0,11.0,0.0
6582,2.0,12.0,11.0,0.0
6583,2.0,12.0,11.0,0.0
6584,2.0,12.0,11.0,0.0
6585,2.0,12.0,11.0,0.0
6586,2.0,12.0,11.0,0.0
6587,2.0,12.0,11.0,0.0
6588,2.0,12.0,11.0,0.0
6589,2.0,12.0,11.0,0.0
6590,2.0,12.0,11.0,0.0
6591,1.0,14.0,12.0,1.0
6592,1.0,14.0,12.0,1.0
6593,1.0,14.0,12.0,1.0
6594,1.0,14.0,12.0,1.0
6595,1.0,14.0,12.0,1.0
6596,1.0,14.0,12.0,1.0
6597,1.0,14.0,12.0,1.0
6598,1.0,14.0,12.0,1.0
6599,1.0,14.0,12.0,1.0
6600,2.0,17.0,10.0,0.0
6601,2.0,17.0,10.0,0.0
6602,2.0,17.0,10.0,0.0
6603,2.0,17.0,10.0,0.0
6604,2.0,17.0,10.0,0.0
6605,2.0,17.0,10.0,0.0
6606,2.0,17.0,10.0,0.0
6607,2.0,17.0,10.0,0.0
6608,2.0,17.0,10.0,0.0
6609,2.0,17.0,11.0,0.0
6610,2.0,17.0,11.0,0.0
6611,2.0,17.0,11.0,0.0
6612,2.0,17.0,11.0,0.0
6613,2.0,17.0,11.0,0.0
6614,2.0,17.0,11.0,0.0
6615,2.0,17.0,11.0,0.0
6616,2.0,17.0,11.0,0.0
6617,2.0,17.0,11.0,0.0
6618,2.0,17.0,11.0,0.0
6619,2.0,17.0,11.0,0.0
6620,2.0,17.0,11.0,0.0
6621,2.0,17.0,11.0,0.0
6622,2.0,17.0,11.0,0.0
6623,2.0,17.0,11.0,0.0
6624,2.0,17.0,11.0,0.0
6625,2.0,17.0,11.0,0.0
6626,2.0,17.0,11.0,0.0
6627,3.0,16.0,8.0,0.0
6628,3.0,16.0,8.0,0.0
6629,3.0,16.0,8.0,0.0
6630,3.0,16.0,8.0,0.0
6631,3.0,16.0,8.0,0.0
6632,3.0,16.0,8.0,0.0
6633,3.0,16.0,8.0,0.0
6634,3.0,16.0,8.0,0.0
6635,3.0,16.0,8.0,0.0
6636,1.0,15.0,9.0,7.0
6637,1.0,15.0,9.0,7.0
6638,1.0,15.0,9.0,7.0
6639,1.0,15.0,9.0,7.0
6640,1.0,15.0,9.0,7.0
6641,1.0,15.0,9.0,7.0
6642,1.0,15.0,9.0,7.0
6643,1.0,15.0,9.0,7.0
6644,1.0,15.0,9.0,7.0
6645,0.0,5.0,0.0,0.0
6646,2.0,3.0,1.0,0.0
6647,2.0,3.0,1.0,0.0
6648,2.0,3.0,1.0,0.0
6649,2.0,2.0,1.0,0.0
6650,2.0,2.0,1.0,0.0
6651,2.0,2.0,1.0,0.0
6652,2.0,2.0,1.0,0.0
6653,2.0,2.0,1.0,0.0
6654,2.0,2.0,1.0,0.0
6655,2.0,2.0,1.0,0.0
6656,1.0,2.0,1.0,3.0
6657,1.0,2.0,1.0,3.0
6658,1.0,2.0,1.0,3.0
6659,1.0,2.0,1.0,3.0
6660,2.0,2.0,1.0,1.0
6661,2.0,2.0,1.0,1.0
6662,2.0,2.0,1.0,1.0
6663,1.0,2.0,4.0,1.0
6664,1.0,2.0,4.0,1.0
6665,1.0,2.0,4.0,1.0
6666,1.0,2.0,4.0,1.0
6667,1.0,2.0,4.0,1.0
6668,2.0,2.0,6.0,1.0
6669,2.0,2.0,6.0,1.0
6670,2.0,2.0,6.0,1.0
6671,1.0,1.0,4.0,1.0
6672,1.0,1.0,4.0,1.0
6673,1.0,1.0,4.0,1.0
6674,1.0,1.0,3.0,1.0
6675,1.0,1.0,3.0,1.0
6676,1.0,1.0,3.0,1.0
6677,1.0,1.0,4.0,1.0
6678,1.0,1.0,4.0,1.0
6679,1.0,1.0,4.0,1.0
6680,0.0,1.0,4.0,1.0
6681,0.0,1.0,4.0,1.0
6682,0.0,1.0,4.0,1.0
6683,10.0,1.0,3.0,1.0
6684,10.0,1.0,3.0,1.0
6685,10.0,1.0,3.0,1.0
6686,2.0,9.0,4.0,0.0
6687,2.0,5.0,2.0,0.0
6688,2.0,5.0,2.0,0.0
6689,2.0,5.0,2.0,0.0
6690,1.0,4.0,2.0,0.0
6691,1.0,4.0,2.0,0.0
6692,1.0,4.0,2.0,0.0
6693,1.0,4.0,2.0,0.0
6694,1.0,4.0,2.0,0.0
6695,1.0,4.0,2.0,0.0
6696,1.0,4.0,2.0,0.0
6697,0.0,5.0,2.0,1.0
6698,0.0,5.0,2.0,1.0
6699,0.0,5.0,2.0,1.0
6700,0.0,5.0,2.0,1.0
6701,0.0,3.0,0.0,0.0
6702,0.0,3.0,0.0,0.0
6703,0.0,3.0,0.0,0.0
6704,0.0,6.0,5.0,0.0
6705,0.0,6.0,5.0,0.0
6706,0.0,6.0,5.0,0.0
6707,0.0,6.0,5.0,0.0
6708,0.0,6.0,5.0,0.0
6709,1.0,5.0,6.0,1.0
6710,1.0,5.0,6.0,1.0
6711,1.0,5.0,6.0,1.0
6712,1.0,7.0,3.0,1.0
6713,1.0,7.0,3.0,1.0
6714,1.0,7.0,3.0,1.0
6715,1.0,8.0,4.0,0.0
6716,1.0,8.0,4.0,0.0
6717,1.0,8.0,4.0,0.0
6718,1.0,7.0,6.0,0.0
6719,1.0,7.0,6.0,0.0
6720,1.0,7.0,6.0,0.0
6721,1.0,9.0,9.0,0.0
6722,1.0,9.0,9.0,0.0
6723,1.0,9.0,9.0,0.0
6724,1.0,6.0,8.0,7.0
6725,1.0,6.0,8.0,7.0
6726,1.0,6.0,8.0,7.0
6727,0.0,5.0,0.0,0.0
6728,0.0,5.0,0.0,0.0
6729,0.0,5.0,0.0,0.0
6730,0.0,4.0,2.0,0.0
6731,0.0,4.0,2.0,0.0
6732,0.0,4.0,2.0,0.0
6733,0.0,4.0,2.0,0.0
6734,0.0,4.0,2.0,0.0
6735,0.0,4.0,2.0,0.0
6736,0.0,4.0,2.0,0.0
6737,0.0,4.0,2.0,0.0
6738,0.0,4.0,2.0,0.0
6739,0.0,6.0,0.0,0.0
6740,0.0,6.0,0.0,0.0
6741,0.0,6.0,0.0,0.0
6742,0.0,6.0,0.0,0.0
6743,0.0,6.0,0.0,0.0
6744,0.0,6.0,0.0,0.0
6745,0.0,6.0,0.0,0.0
6746,0.0,6.0,0.0,0.0
6747,0.0,6.0,0.0,0.0
6748,0.0,6.0,0.0,0.0
6749,0.0,6.0,0.0,0.0
6750,0.0,6.0,0.0,0.0
6751,0.0,6.0,0.0,0.0
6752,0.0,6.0,0.0,0.0
6753,0.0,6.0,0.0,0.0
6754,0.0,6.0,0.0,0.0
6755,0.0,6.0,0.0,0.0
6756,0.0,6.0,0.0,0.0
6757,0.0,6.0,0.0,0.0
6758,0.0,6.0,0.0,0.0
6759,0.0,6.0,0.0,0.0
6760,0.0,4.0,1.0,0.0
6761,0.0,4.0,1.0,0.0
6762,0.0,4.0,1.0,0.0
6763,0.0,4.0,1.0,0.0
6764,0.0,4.0,1.0,0.0
6765,0.0,4.0,1.0,0.0
6766,0.0,4.0,1.0,0.0
6767,0.0,4.0,1.0,0.0
6768,0.0,4.0,1.0,0.0
6769,0.0,4.0,1.0,0.0
6770,0.0,4.0,1.0,0.0
6771,0.0,4.0,1.0,0.0
6772,0.0,3.0,1.0,2.0
6773,0.0,3.0,1.0,2.0
6774,0.0,3.0,1.0,2.0
6775,0.0,3.0,1.0,2.0
6776,0.0,3.0,1.0,2.0
6777,0.0,3.0,1.0,2.0
6778,0.0,3.0,1.0,2.0
6779,0.0,3.0,1.0,2.0
6780,0.0,3.0,1.0,2.0
6781,0.0,2.0,6.0,4.0
6782,0.0,2.0,6.0,4.0
6783,0.0,2.0,6.0,4.0
6784,0.0,2.0,6.0,4.0
6785,0.0,2.0,6.0,4.0
6786,0.0,2.0,6.0,4.0
6787,0.0,2.0,6.0,4.0
6788,0.0,2.0,6.0,4.0
6789,0.0,2.0,6.0,4.0
6790,0.0,2.0,6.0,4.0
6791,0.0,2.0,6.0,4.0
6792,0.0,2.0,6.0,4.0
6793,0.0,2.0,6.0,4.0
6794,0.0,2.0,6.0,4.0
6795,0.0,2.0,6.0,4.0
6796,0.0,2.0,3.0,4.0
6797,0.0,2.0,3.0,4.0
6798,0.0,2.0,3.0,4.0
6799,0.0,2.0,3.0,4.0
6800,0.0,2.0,3.0,4.0
6801,0.0,2.0,3.0,4.0
6802,0.0,2.0,3.0,4.0
6803,0.0,2.0,3.0,4.0
6804,0.0,2.0,3.0,4.0
6805,0.0,2.0,4.0,5.0
6806,0.0,2.0,4.0,5.0
6807,0.0,2.0,4.0,5.0
6808,0.0,2.0,4.0,5.0
6809,0.0,2.0,4.0,5.0
6810,0.0,2.0,4.0,5.0
6811,0.0,2.0,4.0,5.0
6812,0.0,2.0,4.0,5.0
6813,0.0,2.0,4.0,5.0
6814,0.0,4.0,4.0,7.0
6815,0.0,4.0,4.0,7.0
6816,0.0,4.0,4.0,7.0
6817,0.0,4.0,4.0,7.0
6818,0.0,4.0,4.0,7.0
6819,0.0,4.0,4.0,7.0
6820,0.0,4.0,4.0,7.0
6821,0.0,4.0,4.0,7.0
6822,0.0,4.0,4.0,7.0
6823,0.0,4.0,6.0,8.0
6824,0.0,4.0,6.0,8.0
6825,0.0,4.0,6.0,8.0
6826,0.0,4.0,6.0,8.0
6827,0.0,4.0,6.0,8.0
6828,0.0,4.0,6.0,8.0
6829,0.0,4.0,6.0,8.0
6830,0.0,4.0,6.0,8.0
6831,0.0,4.0,6.0,8.0
6832,1.0,4.0,15.0,7.0
6833,1.0,4.0,15.0,7.0
6834,1.0,4.0,15.0,7.0
6835,1.0,4.0,15.0,7.0
6836,1.0,4.0,15.0,7.0
6837,1.0,4.0,15.0,7.0
6838,1.0,4.0,15.0,7.0
6839,1.0,4.0,15.0,7.0
6840,1.0,4.0,15.0,7.0
6841,1.0,3.0,16.0,6.0
6842,1.0,3.0,16.0,6.0
6843,1.0,3.0,16.0,6.0
6844,1.0,3.0,16.0,6.0
6845,1.0,3.0,16.0,6.0
6846,1.0,3.0,16.0,6.0
6847,1.0,3.0,16.0,6.0
6848,1.0,3.0,16.0,6.0
6849,1.0,3.0,16.0,6.0
6850,8.0,10.0,6.0,0.0
6851,13.0,9.0,13.0,0.0
6852,13.0,9.0,13.0,0.0
6853,13.0,9.0,13.0,0.0
6854,13.0,9.0,15.0,0.0
6855,13.0,9.0,15.0,0.0
6856,13.0,9.0,15.0,0.0
6857,13.0,9.0,15.0,0.0
6858,13.0,9.0,15.0,0.0
6859,13.0,9.0,15.0,0.0
6860,13.0,9.0,15.0,0.0
6861,11.0,10.0,14.0,2.0
6862,11.0,10.0,14.0,2.0
6863,11.0,10.0,14.0,2.0
6864,11.0,10.0,14.0,2.0
6865,11.0,13.0,15.0,0.0
6866,11.0,13.0,15.0,0.0
6867,11.0,13.0,15.0,0.0
6868,13.0,6.0,12.0,10.0
6869,13.0,6.0,12.0,10.0
6870,13.0,6.0,12.0,10.0
6871,13.0,6.0,12.0,10.0
6872,13.0,6.0,12.0,10.0
6873,13.0,5.0,13.0,12.0
6874,13.0,5.0,13.0,12.0
6875,13.0,5.0,13.0,12.0
6876,11.0,9.0,9.0,15.0
6877,11.0,9.0,9.0,15.0
6878,11.0,9.0,9.0,15.0
6879,11.0,9.0,4.0,19.0
6880,11.0,9.0,4.0,19.0
6881,11.0,9.0,4.0,19.0
6882,7.0,3.0,4.0,16.0
6883,7.0,3.0,4.0,16.0
6884,7.0,3.0,4.0,16.0
6885,6.0,4.0,2.0,14.0
6886,6.0,4.0,2.0,14.0
6887,6.0,4.0,2.0,14.0
6888,5.0,3.0,4.0,19.0
6889,5.0,3.0,4.0,19.0
6890,5.0,3.0,4.0,19.0
6891,0.0,4.0,3.0,0.0
6892,0.0,4.0,3.0,0.0
6893,2.0,4.0,6.0,0.0
6894,2.0,4.0,6.0,0.0
6895,2.0,4.0,6.0,0.0
6896,2.0,4.0,6.0,0.0
6897,2.0,4.0,6.0,0.0
6898,2.0,4.0,6.0,0.0
6899,2.0,4.0,6.0,0.0
6900,2.0,4.0,6.0,0.0
6901,2.0,4.0,6.0,0.0
6902,2.0,4.0,6.0,0.0
6903,2.0,4.0,6.0,0.0
6904,2.0,4.0,6.0,0.0
6905,2.0,4.0,6.0,0.0
6906,2.0,4.0,6.0,0.0
6907,2.0,4.0,6.0,0.0
6908,2.0,4.0,6.0,0.0
6909,2.0,4.0,6.0,0.0
6910,2.0,4.0,6.0,0.0
6911,2.0,4.0,6.0,0.0
6912,2.0,4.0,6.0,0.0
6913,1.0,5.0,2.0,0.0
6914,1.0,5.0,2.0,0.0
6915,1.0,5.0,2.0,0.0
6916,1.0,5.0,2.0,0.0
6917,1.0,5.0,2.0,0.0
6918,1.0,5.0,2.0,0.0
6919,1.0,5.0,2.0,0.0
6920,1.0,5.0,2.0,0.0
6921,2.0,3.0,2.0,0.0
6922,2.0,3.0,2.0,0.0
6923,2.0,3.0,2.0,0.0
6924,2.0,3.0,2.0,0.0
6925,2.0,3.0,2.0,0.0
6926,2.0,3.0,2.0,0.0
6927,0.0,0.0,0.0,0.0
6928,0.0,0.0,0.0,0.0
6929,0.0,0.0,0.0,0.0
6930,0.0,0.0,0.0,0.0
6931,0.0,0.0,0.0,0.0
6932,0.0,0.0,0.0,0.0
6933,0.0,0.0,0.0,0.0
6934,0.0,0.0,0.0,0.0
6935,0.0,0.0,0.0,0.0
6936,0.0,0.0,0.0,0.0
6937,2.0,3.0,6.0,0.0
6938,2.0,3.0,6.0,0.0
6939,2.0,3.0,6.0,0.0
6940,2.0,3.0,6.0,0.0
6941,2.0,3.0,6.0,0.0
6942,2.0,3.0,6.0,0.0
6943,4.0,5.0,7.0,0.0
6944,4.0,5.0,7.0,0.0
6945,4.0,5.0,7.0,0.0
6946,4.0,5.0,7.0,0.0
6947,4.0,5.0,7.0,0.0
6948,4.0,5.0,7.0,0.0
