AGGREGATION_CODE,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,LIMITED ENGLISH PROFICIENT,FEMALE,FORMERLY LIMITED ENGLISH PROFICIENT,GENERAL EDUCATION STUDENTS,HISPANIC,MALE,MIGRANT,MULTIRACIAL,NOT ECONOMICALLY DISADVANTAGED,NOT LIMITED ENGLISH PROFICIENT,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_NAME,COUNTY_CODE,COUNTY_NAME,YEAR
280203030011,0.0,15.25,2.3,27.18,3.93,52.0,1.69,90.74,22.15,48.0,0.0,0.0,72.82,96.07,0.0,9.26,57.99,96.85,EAST MEADOW HIGH SCHOOL,28,NASSAU,2018
280205030015,0.0,7.8,0.0,28.53,0.0,46.5,0.0,84.01,18.76,53.5,0.0,0.0,71.47,0.0,0.0,15.99,67.92,94.97,DIVISION AVENUE SENIOR HIGH SCHOOL,28,NASSAU,2018
280205030016,0.0,3.12,0.7,16.38,0.0,47.5,0.78,89.86,12.95,52.5,0.0,0.0,83.62,0.0,0.0,10.14,80.89,96.65,GEN DOUGLAS MACARTHUR SENIOR HS,28,NASSAU,2018
280206030006,0.0,0.0,0.0,12.99,0.0,49.16,0.0,85.75,8.52,50.84,0.0,0.0,87.01,0.0,0.0,14.25,87.43,96.51,SEAFORD SENIOR HIGH SCHOOL,28,NASSAU,2018
280208030005,0.0,0.0,27.49,66.31,23.33,46.47,0.97,90.42,46.95,53.53,0.0,0.0,33.69,76.67,0.0,9.58,0.0,72.8,ROOSEVELT HIGH SCHOOL,28,NASSAU,2018
280209030007,0.0,0.85,29.47,61.85,13.15,47.23,3.62,89.36,63.15,52.77,0.0,0.0,38.15,86.85,0.0,10.64,5.19,81.13,FREEPORT HIGH SCHOOL,28,NASSAU,2018
280210030013,0.0,4.45,51.05,24.93,1.83,51.77,1.44,86.32,21.4,48.23,0.0,2.62,75.07,71.86,0.0,13.68,20.48,96.34,BALDWIN SENIOR HIGH SCHOOL,28,NASSAU,2018
280211030010,0.0,4.43,1.48,18.22,1.02,50.85,0.0,89.27,14.87,49.15,0.0,1.99,81.78,75.09,0.0,10.73,76.56,96.94,SCHOOL 7-OCEANSIDE SENIOR HS,28,NASSAU,2018
280211030011,0.0,0.0,0.0,30.0,0.0,27.14,0.0,37.14,0.0,38.57,0.0,0.0,70.0,0.0,0.0,28.57,27.14,81.43,CASTLETON ACADEMY HS OF OCEANSIDE,28,NASSAU,2018
280212030005,0.0,0.0,57.96,50.27,0.0,49.55,0.0,86.4,22.72,50.45,0.0,0.0,49.73,0.0,0.0,13.6,13.95,95.53,MALVERNE SENIOR HIGH SCHOOL,28,NASSAU,2018
280214030007,0.0,9.97,2.77,23.45,0.0,48.66,1.94,86.24,13.57,51.34,0.0,0.0,76.55,0.0,0.0,13.76,66.94,96.58,GEORGE W HEWLETT HIGH SCHOOL,28,NASSAU,2018
280215030007,0.0,4.7,20.98,66.49,14.09,44.78,1.04,82.05,51.46,55.22,0.0,0.0,33.51,85.91,0.0,17.95,20.88,83.3,LAWRENCE SENIOR HIGH SCHOOL,28,NASSAU,2018
280218030007,0.0,3.45,0.0,4.92,0.0,52.16,0.0,93.61,2.16,47.84,0.0,0.0,95.08,0.0,0.0,6.39,89.64,99.05,GARDEN CITY HIGH SCHOOL,28,NASSAU,2018
280219030002,0.0,0.0,0.0,28.39,0.0,46.37,0.0,86.44,21.14,53.63,0.0,0.0,71.61,0.0,0.0,13.56,67.82,93.69,EAST ROCKAWAY JUNIOR-SENIOR HIGH SCH,28,NASSAU,2018
280220030007,0.0,5.56,1.11,17.44,0.0,46.44,0.0,88.33,11.78,53.56,0.0,0.0,82.56,0.0,0.0,11.67,78.22,96.78,LYNBROOK SENIOR HIGH SCHOOL,28,NASSAU,2018
280221030001,0.0,3.65,6.65,14.79,0.0,51.59,0.0,88.95,11.05,48.41,0.0,1.87,85.21,0.0,0.0,11.05,75.75,99.25,SOUTH SIDE HIGH SCHOOL,28,NASSAU,2018
280223030005,0.0,0.0,0.0,8.18,0.0,48.8,0.0,89.7,1.92,51.2,0.0,0.0,91.82,0.0,0.0,10.3,93.94,99.42,WANTAGH SENIOR HIGH SCHOOL,28,NASSAU,2018
280226030006,0.0,0.0,0.0,23.74,0.0,47.61,0.0,89.16,17.29,52.39,0.0,0.0,76.26,0.0,0.0,10.84,70.32,97.94,ISLAND TREES HIGH SCHOOL,28,NASSAU,2018
280227030005,0.0,6.2,18.24,46.65,4.71,47.15,3.85,89.58,32.88,52.85,0.0,0.0,53.35,70.1,0.0,10.42,39.45,94.54,WEST HEMPSTEAD HIGH SCHOOL,28,NASSAU,2018
280251070002,0.0,6.81,23.46,25.62,6.49,47.03,3.89,87.46,21.41,52.97,0.0,0.0,74.38,93.51,0.0,12.54,38.81,94.81,VALLEY STREAM NORTH HIGH SCHOOL,28,NASSAU,2018
280251070003,0.0,16.71,25.71,32.82,0.0,48.22,0.0,89.45,28.2,51.78,0.0,0.0,67.18,0.0,0.0,10.55,12.8,94.67,VALLEY STREAM SOUTH HIGH SCHOOL,28,NASSAU,2018
280251070004,0.0,20.49,39.18,43.22,0.0,47.19,0.0,87.23,30.59,52.81,0.0,0.72,56.78,0.0,0.0,12.77,8.66,96.61,VALLEY STREAM CENTRAL HIGH SCHOOL,28,NASSAU,2018
280252070002,0.0,6.79,77.05,50.37,1.66,48.96,0.58,89.31,11.68,51.04,0.0,0.0,49.63,74.15,0.0,10.69,0.0,96.02,ELMONT MEMORIAL HIGH SCHOOL,28,NASSAU,2018
280252070003,0.0,16.75,12.96,20.97,0.0,49.95,0.0,85.56,14.12,50.05,0.0,0.0,79.03,0.0,0.0,14.44,56.16,95.57,FLORAL PARK MEMORIAL HIGH SCHOOL,28,NASSAU,2018
280252070004,0.0,5.88,1.96,18.54,0.0,49.82,0.0,88.77,14.88,50.18,0.0,0.0,81.46,0.0,0.0,11.23,73.44,98.04,H FRANK CAREY HIGH SCHOOL,28,NASSAU,2018
280252070005,0.0,42.64,2.44,23.21,1.35,50.04,0.0,90.92,13.46,49.96,0.0,0.0,76.79,74.01,0.0,9.08,38.1,93.94,NEW HYDE PARK MEMORIAL HIGH SCHOOL,28,NASSAU,2018
280252070006,0.0,21.5,31.31,51.56,3.75,46.92,0.62,92.86,28.81,53.08,0.0,0.0,48.44,96.25,0.0,7.14,13.83,91.08,SEWANHAKA HIGH SCHOOL,28,NASSAU,2018
280253070005,0.0,5.13,0.79,10.73,0.0,51.7,0.39,86.82,7.34,48.3,0.0,0.0,89.27,0.0,0.0,13.18,85.48,97.32,SANFORD H CALHOUN HIGH SCHOOL,28,NASSAU,2018
280253070006,0.0,6.89,0.0,14.36,0.0,51.09,0.0,87.02,4.79,48.91,0.0,0.0,85.64,0.0,0.0,12.98,84.27,96.43,WELLINGTON C MEPHAM HIGH SCH,28,NASSAU,2018
280253070007,0.0,3.87,1.03,6.71,0.0,48.45,0.0,91.31,2.58,51.55,0.0,0.0,93.29,0.0,0.0,8.69,91.39,97.5,JOHN F KENNEDY HIGH SCHOOL,28,NASSAU,2018
280300010008,0.0,0.0,9.91,39.33,3.58,49.01,1.22,87.73,25.23,50.99,0.0,0.0,60.67,96.42,0.0,12.27,60.82,94.28,LONG BEACH HIGH SCHOOL,28,NASSAU,2018
280401030007,0.0,0.0,32.3,84.29,16.08,46.56,5.94,95.15,64.45,53.44,0.0,0.0,15.71,83.92,0.0,4.85,0.58,84.87,WESTBURY HIGH SCHOOL,28,NASSAU,2018
280402030003,0.0,14.26,0.0,8.7,0.0,49.39,0.0,91.3,1.74,50.61,0.0,0.0,91.3,0.0,0.0,8.7,79.3,99.13,WHEATLEY SCHOOL,28,NASSAU,2018
280403030008,0.0,16.05,0.8,16.35,0.0,44.77,0.0,92.82,5.58,55.23,0.0,0.0,83.65,0.0,0.0,7.18,73.58,97.11,ROSLYN HIGH SCHOOL,28,NASSAU,2018
280404030009,0.0,11.82,0.56,20.54,4.95,51.24,1.49,93.44,19.93,48.76,0.0,0.0,79.46,95.05,0.0,6.56,64.73,95.73,PAUL D SCHREIBER SENIO HIGH SCHOOL,28,NASSAU,2018
280406030002,0.0,18.87,1.41,5.38,0.62,52.47,0.0,86.6,3.88,47.53,0.0,0.88,94.62,24.25,0.0,13.4,72.57,99.74,MANHASSET SECONDARY SCHOOL,28,NASSAU,2018
280407030014,0.0,52.46,0.56,20.71,2.98,47.95,6.69,89.36,5.16,52.05,0.0,0.4,79.29,71.15,0.0,10.64,35.62,97.1,GREAT NECK SOUTH HIGH SCHOOL,28,NASSAU,2018
280407030015,0.0,15.77,0.0,21.15,3.76,51.61,2.69,85.66,1.79,48.39,0.0,0.0,78.85,96.24,0.0,14.34,75.99,95.88,GREAT NECK NORTH HIGH SCHOOL,28,NASSAU,2018
280407030016,0.0,0.0,0.0,0.0,0.0,14.29,0.0,38.1,0.0,16.67,0.0,0.0,0.0,0.0,0.0,45.24,0.0,40.48,VILLAGE SCHOOL,28,NASSAU,2018
280409030008,0.0,55.28,0.0,13.94,0.42,48.24,1.55,88.52,0.0,51.76,0.0,0.0,86.06,22.04,0.0,11.48,37.82,98.31,HERRICKS HIGH SCHOOL,28,NASSAU,2018
280410030006,0.0,5.09,1.4,26.59,3.18,45.93,0.0,88.17,20.1,54.07,0.0,0.0,73.41,74.05,0.0,11.83,63.99,97.07,MINEOLA HIGH SCHOOL,28,NASSAU,2018
280411030003,0.0,1.85,0.0,22.86,0.0,48.96,0.0,87.07,16.4,51.04,0.0,0.0,77.14,0.0,0.0,12.93,72.98,96.54,CARLE PLACE MIDDLE SENIOR HIGH SCH,28,NASSAU,2018
280501060004,0.0,5.0,0.0,9.89,0.0,47.89,0.0,88.11,7.89,52.11,0.0,0.56,90.11,0.0,0.0,11.89,83.89,98.11,NORTH SHORE SENIOR HIGH SCHOOL,28,NASSAU,2018
280502060014,0.0,29.67,0.0,9.8,0.27,47.69,1.23,89.61,2.77,52.31,0.0,0.73,90.2,23.73,0.0,10.39,65.65,99.14,SYOSSET SENIOR HIGH SCHOOL,28,NASSAU,2018
280503060003,0.0,0.96,0.0,20.36,0.0,50.48,0.0,80.19,15.13,49.52,0.0,0.0,79.64,0.0,0.0,19.81,78.68,99.04,LOCUST VALLEY HIGH SCHOOL,28,NASSAU,2018
280504060010,0.0,17.23,0.0,11.69,0.0,47.14,0.0,84.55,2.34,52.86,0.0,0.0,88.31,0.0,0.0,15.45,77.42,98.52,PLAINVIEW-OLD BETHPAGE/JFK HS,28,NASSAU,2018
280506060002,0.0,0.0,1.2,22.8,3.6,43.6,0.0,67.0,17.8,56.4,0.0,0.0,77.2,74.6,0.0,7.2,74.6,93.4,OYSTER BAY HIGH SCHOOL,28,NASSAU,2018
280515030005,0.0,46.5,1.88,11.95,0.0,46.25,0.0,85.32,1.02,53.75,0.0,0.0,88.05,0.0,0.0,14.68,48.81,98.21,JERICHO SENIOR HIGH SCHOOL,28,NASSAU,2018
280517030010,0.0,30.81,0.68,42.61,4.46,48.14,2.88,89.56,26.3,51.86,0.0,0.28,57.39,95.54,0.0,10.44,38.88,92.04,HICKSVILLE HIGH SCHOOL,28,NASSAU,2018
280518030009,0.0,0.59,0.0,12.2,0.0,50.15,0.0,91.32,5.46,49.85,0.0,0.0,87.8,0.0,0.0,8.68,91.22,48.49,PLAINEDGE SENIOR HIGH SCHOOL,28,NASSAU,2018
280521030006,0.0,2.71,0.0,18.58,0.0,50.52,0.0,91.44,9.08,49.48,0.0,0.0,81.42,0.0,0.0,8.56,77.87,99.27,BETHPAGE SENIOR HIGH SCHOOL,28,NASSAU,2018
280522030009,0.0,2.49,5.75,28.53,3.57,47.44,0.26,86.48,18.49,52.56,0.0,0.52,71.47,96.43,0.0,13.52,69.65,93.58,FARMINGDALE SENIOR HIGH SCHOOL,28,NASSAU,2018
280523030011,0.0,0.0,0.0,10.68,0.0,49.81,0.0,90.42,3.32,50.19,0.0,0.0,89.32,0.0,0.0,9.58,94.62,98.28,MASSAPEQUA HIGH SCHOOL,28,NASSAU,2018
310100011292,0.0,6.67,5.19,0.0,0.0,35.56,0.0,70.37,61.48,64.44,0.0,0.0,0.0,0.0,0.0,29.63,0.0,80.0,ORCHARD COLLEGIATE ACADEMY,31,NEW YORK,2018
310100011448,0.0,28.3,0.0,88.36,5.97,41.82,8.49,81.45,43.4,58.18,0.0,0.0,11.64,38.68,0.0,18.55,0.0,89.31,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,31,NEW YORK,2018
310100011450,0.0,4.99,21.33,69.25,0.0,46.54,0.0,78.95,58.45,53.46,0.0,0.0,30.75,0.0,0.0,21.05,6.93,95.01,EAST SIDE COMMUNITY SCHOOL,31,NEW YORK,2018
310100011458,0.0,0.0,24.71,84.48,6.9,61.21,1.72,77.87,58.91,38.79,0.0,0.0,15.52,67.82,0.0,22.13,0.0,38.79,FORSYTHE SATELLITE ACADEMY,31,NEW YORK,2018
310100011509,0.0,0.0,26.34,47.32,0.0,57.56,0.0,70.24,41.95,42.44,0.0,0.0,11.71,0.0,0.0,29.76,0.0,73.17,MARTA VALLE HIGH SCHOOL,31,NEW YORK,2018
310100011515,0.0,56.32,12.63,46.95,56.63,45.79,9.68,93.58,28.0,54.21,0.0,0.0,53.05,43.37,0.0,6.42,0.0,41.26,LOWER EAST SIDE PREP HIGH SCHOOL,31,NEW YORK,2018
310100011539,0.0,37.24,4.44,51.19,0.0,50.55,1.9,95.56,19.18,49.45,0.0,1.58,48.81,0.0,0.0,4.44,29.0,96.67,"NEW EXPLORATIONS SCI, TECH & MATH",31,NEW YORK,2018
310100011650,0.0,0.0,38.85,79.47,1.55,59.38,1.1,90.07,52.76,40.62,0.0,0.0,20.53,25.39,0.0,9.93,2.43,42.16,CASCADES HIGH SCHOOL,31,NEW YORK,2018
310100011696,0.0,14.23,15.59,41.13,0.0,58.87,0.0,0.0,9.36,41.13,0.0,0.0,58.87,0.0,0.0,0.0,44.44,99.03,BARD HIGH SCHOOL EARLY COLLEGE,31,NEW YORK,2018
310200010047,0.0,0.0,15.34,81.6,0.0,66.87,0.0,76.69,65.03,33.13,0.0,0.0,18.4,0.0,0.0,23.31,0.0,90.18,AMERICAN SIGN LANG & ENG SECONDAR,31,NEW YORK,2018
310200010412,0.0,24.77,3.56,35.46,0.0,54.22,0.0,85.55,15.76,45.78,0.0,5.25,64.54,0.0,0.0,14.45,48.59,98.87,NYC LAB HS-COLLABORATIVE STUDIES,31,NEW YORK,2018
310200010413,0.0,14.14,13.38,35.61,0.0,53.54,0.0,85.35,29.8,46.46,0.0,2.53,64.39,0.0,0.0,14.65,36.87,96.21,SCHOOL OF THE FUTURE HIGH SCHOOL,31,NEW YORK,2018
310200010414,0.0,34.13,7.13,71.06,0.0,55.51,2.16,66.31,37.37,44.49,0.0,0.0,28.94,0.0,0.0,8.42,11.02,98.7,NYC MUSEUM SCHOOL,31,NEW YORK,2018
310200010416,0.0,22.32,0.0,25.13,0.0,57.47,0.0,69.07,9.49,42.53,0.0,0.0,74.87,0.0,0.0,7.03,61.51,99.65,ELEANOR ROOSEVELT HIGH SCHOOL,31,NEW YORK,2018
310200010418,0.0,38.73,6.51,42.81,0.0,62.48,0.0,90.02,20.12,37.52,0.0,2.72,57.19,0.0,0.0,9.98,31.16,99.55,MILLENNIUM HIGH SCHOOL,31,NEW YORK,2018
310200011135,0.0,0.0,27.62,69.46,0.0,53.97,4.18,79.08,60.25,46.03,0.0,0.0,30.54,0.0,0.0,20.92,0.0,77.82,URBAN ASSEMBLY-EMERGENCY MANAGEMENT,31,NEW YORK,2018
310200011139,0.0,0.0,23.64,83.64,3.64,25.09,0.0,70.91,63.27,74.91,0.0,0.0,16.36,69.09,0.0,29.09,4.0,80.0,STEPHEN T MATHER BLDG ARTS-CRAFTSMAN,31,NEW YORK,2018
310200011280,0.0,0.0,33.33,76.19,0.0,52.38,0.0,79.76,44.05,47.62,0.0,0.0,23.81,0.0,0.0,20.24,16.67,96.43,MANHATTAN EARLY COLLEGE SCH-ADVERTIS,31,NEW YORK,2018
310200011282,0.0,13.98,24.73,74.19,0.0,37.63,0.0,90.32,43.01,62.37,0.0,7.53,25.81,0.0,0.0,9.68,10.75,87.63,URBAN ASSEMBLY MAKER ACADEMY,31,NEW YORK,2018
310200011288,0.0,0.0,18.79,80.92,0.0,54.05,3.47,83.53,52.89,45.95,0.0,0.0,19.08,0.0,0.0,16.47,0.0,88.73,FOOD AND FINANCE HIGH SCHOOL,31,NEW YORK,2018
310200011294,0.0,4.52,40.06,65.36,0.0,50.6,0.0,74.1,41.57,49.4,0.0,0.0,34.64,0.0,0.0,25.9,6.33,86.14,ESSEX STREET ACADEMY,31,NEW YORK,2018
310200011296,0.0,0.0,24.78,87.46,3.5,77.84,4.08,82.22,64.72,22.16,0.0,0.0,12.54,43.73,0.0,17.78,0.0,81.63,HIGH SCHOOL OF HOSPITALITY MGMNT,31,NEW YORK,2018
310200011298,2.15,14.83,27.51,74.88,0.0,57.89,0.0,87.08,46.41,42.11,0.0,3.83,25.12,0.0,0.0,12.92,2.87,89.95,PACE HIGH SCHOOL,31,NEW YORK,2018
310200011300,0.0,1.47,24.41,78.53,0.0,32.06,5.59,79.71,66.47,67.94,0.0,0.0,21.47,0.0,0.0,20.29,1.47,73.53,URBAN ASSMBLY SCH-DESIGN & CONST,31,NEW YORK,2018
310200011303,0.0,0.0,6.51,76.82,14.84,48.96,4.95,75.52,66.15,51.04,0.0,0.0,23.18,85.16,0.0,24.48,0.0,71.09,FACING HISTORY SCHOOL (THE),31,NEW YORK,2018
310200011305,0.0,0.0,18.25,41.27,0.0,54.76,0.0,77.38,50.79,45.24,0.0,0.0,11.9,0.0,0.0,22.62,0.0,84.13,URBAN ACADEMY-GOVERNMENT & LAW,31,NEW YORK,2018
310200011308,0.0,10.16,27.54,66.56,0.0,72.46,0.0,69.51,53.77,27.54,0.0,0.0,33.44,0.0,0.0,30.49,0.0,81.31,LOWER MANHATTAN ARTS ACADEMY,31,NEW YORK,2018
310200011313,0.0,0.0,42.11,80.21,5.47,52.0,1.05,74.74,48.21,48.0,0.0,0.0,19.79,94.53,0.0,25.26,1.05,42.74,JAMES BALDWIN SCHOOL (THE),31,NEW YORK,2018
310200011316,0.0,0.0,54.44,77.61,0.0,0.0,0.0,84.17,31.66,0.0,0.0,0.0,22.39,0.0,0.0,15.83,0.0,74.9,URBAN SCH-BUSINESS-YNG WOMEN,31,NEW YORK,2018
310200011374,0.0,3.33,41.56,80.22,0.0,70.44,2.67,82.67,43.56,29.56,0.0,2.22,19.78,0.0,0.0,17.33,6.44,80.67,GRAMERCY ARTS HIGH SCHOOL,31,NEW YORK,2018
310200011376,0.0,2.07,19.77,47.36,0.0,61.15,0.0,88.97,39.08,38.85,0.0,1.38,52.64,0.0,0.0,11.03,30.11,98.62,NYC ISCHOOL,31,NEW YORK,2018
310200011392,0.0,0.0,26.48,85.09,2.57,42.93,0.0,81.75,63.24,57.07,0.0,0.0,14.91,46.79,0.0,18.25,1.54,86.89,MANHATTAN BUSINESS ACADEMY,31,NEW YORK,2018
310200011393,0.0,0.0,7.71,66.94,0.0,28.93,0.0,76.86,64.19,71.07,0.0,0.0,33.06,0.0,0.0,23.14,0.0,82.37,BUSINESS OF SPORTS SCHOOL,31,NEW YORK,2018
310200011394,0.0,61.65,9.94,72.73,55.68,48.3,26.14,0.0,17.33,51.7,0.0,0.0,10.8,44.32,0.0,0.0,5.68,63.92,EMMA LAZARUS HIGH SCHOOL,31,NEW YORK,2018
310200011399,0.0,31.79,14.62,83.06,6.5,59.63,7.19,85.38,42.69,40.37,0.0,0.0,16.94,70.77,0.0,14.62,0.0,84.45,HIGH SCHOOL-LANGUAGE AND DIPLOMACY,31,NEW YORK,2018
310200011400,0.0,15.62,14.16,80.6,5.41,53.82,3.35,84.81,62.06,46.18,0.0,0.0,19.4,94.59,0.0,15.19,0.0,85.41,HS FOR ENVIRONMENTAL STUDIES,31,NEW YORK,2018
310200011407,0.0,0.0,13.75,19.7,0.0,48.33,0.0,24.54,10.41,51.67,0.0,2.97,80.3,0.0,0.0,1.86,58.36,92.94,INST FOR COLLABORATIVE EDUCATION,31,NEW YORK,2018
310200011408,0.0,0.0,26.2,43.01,0.0,73.36,0.0,83.62,13.1,26.64,0.0,0.0,56.99,0.0,0.0,16.38,44.98,95.2,PROFESSIONAL PERF ARTS HIGH SCHOOL,31,NEW YORK,2018
310200011411,0.0,52.88,0.0,52.65,0.0,63.05,0.0,88.27,12.61,36.95,0.0,0.0,47.35,0.0,0.0,11.73,25.22,99.56,BARUCH COLLEGE CAMPUS HIGH SCHOOL,31,NEW YORK,2018
310200011419,0.0,0.0,14.43,84.88,3.78,54.64,0.0,75.26,65.64,45.36,0.0,0.0,15.12,50.17,0.0,24.74,0.0,71.48,LANDMARK HIGH SCHOOL,31,NEW YORK,2018
310200011420,0.0,23.42,17.29,71.29,2.39,71.42,3.03,89.68,49.87,28.58,0.0,0.0,28.71,97.61,0.0,10.32,4.52,91.55,HS-HEALTH PROFESSIONS & HUMAN SVCS,31,NEW YORK,2018
310200011422,0.0,3.26,25.41,51.79,0.0,27.69,3.91,65.8,36.48,72.31,0.0,0.0,48.21,0.0,0.0,34.2,25.73,83.06,QUEST TO LEARN,31,NEW YORK,2018
310200011425,0.0,2.85,29.6,77.8,4.36,62.43,3.98,79.32,60.34,37.57,0.0,0.95,22.2,95.64,0.0,20.68,0.95,76.66,LEADERSHIP & PUBLIC SERVICE HIGH SCH,31,NEW YORK,2018
310200011427,0.0,0.0,0.0,42.91,39.85,50.96,33.72,0.0,69.35,49.04,0.0,0.0,5.75,60.15,0.0,0.0,0.0,69.35,MANHATTAN ACAD-ARTS AND LANGUAGE,31,NEW YORK,2018
310200011432,0.0,0.0,36.59,81.16,1.81,49.28,0.0,74.28,51.09,50.72,0.0,0.0,18.84,27.17,0.0,25.72,0.0,75.0,MURRAY HILL ACADEMY,31,NEW YORK,2018
310200011437,0.0,3.05,29.19,83.01,6.54,29.85,4.14,78.21,57.73,70.15,0.0,0.0,16.99,93.46,0.0,21.79,3.49,75.16,HUDSON HS OF LEARNING TECHNOLOGIES,31,NEW YORK,2018
310200011438,0.0,25.32,14.94,82.79,62.01,49.03,21.75,0.0,49.35,50.97,0.0,0.0,17.21,37.99,0.0,0.0,10.39,73.05,INTERNATIONAL HS AT UNION SQUARE,31,NEW YORK,2018
310200011439,0.0,5.07,11.52,72.81,0.0,64.52,4.61,88.71,72.35,35.48,0.0,0.0,27.19,0.0,0.0,11.29,7.6,99.77,MANHATTAN VILLAGE ACADEMY,31,NEW YORK,2018
310200011449,0.0,3.84,29.8,74.72,4.29,54.85,2.26,79.91,59.14,45.15,0.0,0.0,25.28,72.46,0.0,20.09,0.0,77.43,VANGUARD HIGH SCHOOL,31,NEW YORK,2018
310200011459,0.0,24.33,18.33,69.0,36.0,48.67,42.0,0.0,44.0,51.33,0.0,0.0,31.0,64.0,0.0,0.0,9.0,79.67,MANHATTAN INTERNATIONAL HIGH SCHOOL,31,NEW YORK,2018
310200011475,0.0,74.63,0.18,43.17,0.0,42.29,0.0,49.48,1.31,57.71,0.0,3.35,56.83,0.0,0.0,0.34,18.6,98.51,STUYVESANT HIGH SCHOOL,31,NEW YORK,2018
310200011489,0.0,23.35,22.9,76.95,0.9,43.41,6.14,84.58,44.46,56.59,0.0,0.0,23.05,23.65,0.0,15.42,5.09,88.77,HIGH SCHOOL OF ECONOMICS & FINANCE,31,NEW YORK,2018
310200011500,0.0,0.0,11.83,85.66,2.15,34.77,0.0,75.63,64.52,65.23,0.0,0.0,14.34,23.3,0.0,24.37,0.0,84.95,UNITY CENTER FOR URBAN TECHNOLOGIES,31,NEW YORK,2018
310200011507,0.0,9.18,27.06,60.47,0.0,22.35,2.35,80.94,55.29,77.65,0.0,0.0,39.53,0.0,0.0,19.06,0.0,92.0,URBAN ASSEMBLY GATEWAY SCHOOL-TECH,31,NEW YORK,2018
310200011519,0.0,0.0,33.4,50.21,0.0,81.33,0.0,90.04,42.74,18.67,0.0,0.0,49.79,0.0,0.0,9.96,12.66,98.55,TALENT UNLIMITED HIGH SCHOOL,31,NEW YORK,2018
310200011520,0.0,7.02,48.93,74.66,8.58,53.61,4.68,77.19,36.06,46.39,0.0,0.0,25.34,91.42,0.0,22.81,0.0,65.89,MURRY BERGTRAUM HS FOR BUS CAR,31,NEW YORK,2018
310200011529,0.0,3.83,21.95,77.35,4.7,58.01,5.4,81.01,67.42,41.99,0.0,0.0,22.65,95.3,0.0,18.99,2.96,67.94,JACQUELINE KENNEDY-ONASSIS HIGH SCH,31,NEW YORK,2018
310200011531,0.0,0.0,31.38,77.41,0.0,84.52,5.02,86.61,49.37,15.48,0.0,0.0,22.59,0.0,0.0,13.39,0.0,97.49,REPERTORY COMPANY HS FOR THEATRE ART,31,NEW YORK,2018
310200011533,0.0,17.03,18.68,80.77,0.0,74.18,4.67,86.26,57.14,25.82,0.0,0.0,19.23,0.0,0.0,13.74,0.0,88.19,UNION SQUARE ACAD FOR HEALTH SCIENCE,31,NEW YORK,2018
310200011534,0.0,0.0,24.72,57.68,0.0,57.46,0.0,76.84,45.88,42.54,0.0,0.0,42.32,0.0,0.0,23.16,19.82,89.09,HARVEST COLLEGIATE HIGH SCHOOL,31,NEW YORK,2018
310200011542,0.0,0.0,0.0,77.02,16.36,52.59,37.89,23.6,0.0,47.41,0.0,0.0,22.98,83.64,0.0,1.24,0.0,94.0,MANHATTAN BRIDGES HIGH SCHOOL,31,NEW YORK,2018
310200011543,0.0,6.78,31.36,70.06,0.0,62.99,5.65,72.88,52.82,37.01,0.0,0.0,29.94,0.0,0.0,27.12,0.0,86.44,NEW DESIGN HIGH SCHOOL,31,NEW YORK,2018
310200011544,0.0,0.0,33.68,84.72,6.94,52.43,0.87,81.42,55.9,47.57,0.0,0.0,15.28,93.06,0.0,18.58,4.17,28.3,INDEPENDENCE HIGH SCHOOL,31,NEW YORK,2018
310200011545,0.0,88.75,0.0,91.2,0.0,58.68,30.56,0.0,4.16,41.32,0.0,0.0,8.8,0.0,0.0,0.0,0.0,99.27,HS-DUAL LANGUAGE & ASIAN STUDIES,31,NEW YORK,2018
310200011546,0.0,9.09,29.05,68.96,0.0,20.62,2.22,75.83,49.67,79.38,0.0,0.0,31.04,0.0,0.0,24.17,5.1,89.14,ACADEMY FOR SOFTWARE ENGINEERING,31,NEW YORK,2018
310200011550,0.0,3.55,23.98,54.17,66.96,37.3,17.05,66.79,58.08,62.7,0.0,0.0,45.83,33.04,0.0,2.84,5.33,40.32,LIBERTY HIGH SCH ACAD-NEWCOMERS,31,NEW YORK,2018
310200011551,0.0,2.65,17.99,53.7,0.0,37.04,1.85,79.1,47.62,62.96,0.0,3.17,46.3,0.0,0.0,20.9,17.99,86.77,URBAN ASSEMBLY NY HARBOR SCHOOL,31,NEW YORK,2018
310200011560,0.0,5.04,37.55,59.62,3.75,59.52,1.74,79.67,39.65,40.48,0.0,0.0,40.38,96.25,0.0,20.33,15.02,49.73,HS 560 CITY-AS-SCHOOL,31,NEW YORK,2018
310200011565,0.0,0.0,30.29,58.86,0.0,66.86,0.0,53.71,38.29,33.14,0.0,0.0,41.14,0.0,0.0,8.0,8.0,57.14,URBAN ACAD LABORATORY HIGH SCHOOL,31,NEW YORK,2018
310200011570,0.0,0.0,9.72,79.17,3.47,60.65,0.0,75.69,59.72,39.35,0.0,0.0,20.83,50.69,0.0,24.31,1.16,22.22,SATELLITE ACADEMY HIGH SCHOOL,31,NEW YORK,2018
